fact_id,variant_id,layer,is_correct,question,correct_answer,generated_answer,n_tokens,tokens
fact_0004,no_explanation,12,False,Who was the composer of Cabaret? Give only the answer.,John Kander,"Who was the composer of Cabaret? Give only the answer.

Who was the composer of Cabaret? Give only the answer.

Who was the composer of Cabaret? Give only the",14,<bos> | Who | ▁was | ▁the | ▁composer | ▁of | ▁C | abaret | ? | ▁Give | ▁only | ▁the | ▁answer | .
fact_0004,direct_answer,6,True,Directly answer this factual question: Who was the composer of Cabaret?,John Kander,"The answer is: <strong>Kander and Ebb.</strong>

The musical Cabaret is a musical that was written by John Kander and Fred Ebb. The musical was first performed in",16,<bos> | Direct | ly | ▁answer | ▁this | ▁factual | ▁question | : | ▁Who | ▁was | ▁the | ▁composer | ▁of | ▁C | abaret | ?
fact_0004,direct_answer,9,True,Directly answer this factual question: Who was the composer of Cabaret?,John Kander,"The answer is: <strong>Kander and Ebb.</strong>

The musical Cabaret is a musical that was written by John Kander and Fred Ebb. The musical was first performed in",16,<bos> | Direct | ly | ▁answer | ▁this | ▁factual | ▁question | : | ▁Who | ▁was | ▁the | ▁composer | ▁of | ▁C | abaret | ?
fact_0004,direct_answer,12,True,Directly answer this factual question: Who was the composer of Cabaret?,John Kander,"The answer is: <strong>Kander and Ebb.</strong>

The musical Cabaret is a musical that was written by John Kander and Fred Ebb. The musical was first performed in",16,<bos> | Direct | ly | ▁answer | ▁this | ▁factual | ▁question | : | ▁Who | ▁was | ▁the | ▁composer | ▁of | ▁C | abaret | ?
fact_0007,original,6,False,Who was the screenwriter for Uzak?,Nuri Bilge Ceylan,"Who was the screenwriter for Uzak?

Who was the screenwriter for Uzak?

Who was the screenwriter for Uzak?

Who was the screenwriter for Uzak?

Who was the",9,<bos> | Who | ▁was | ▁the | ▁screenwriter | ▁for | ▁U | zak | ?
fact_0007,original,9,False,Who was the screenwriter for Uzak?,Nuri Bilge Ceylan,"Who was the screenwriter for Uzak?

Who was the screenwriter for Uzak?

Who was the screenwriter for Uzak?

Who was the screenwriter for Uzak?

Who was the",9,<bos> | Who | ▁was | ▁the | ▁screenwriter | ▁for | ▁U | zak | ?
fact_0007,original,12,False,Who was the screenwriter for Uzak?,Nuri Bilge Ceylan,"Who was the screenwriter for Uzak?

Who was the screenwriter for Uzak?

Who was the screenwriter for Uzak?

Who was the screenwriter for Uzak?

Who was the",9,<bos> | Who | ▁was | ▁the | ▁screenwriter | ▁for | ▁U | zak | ?
fact_0007,short_direct,6,True,Who is the screenwriter for Uzak?,Nuri Bilge Ceylan,Uzak is a 2018 Turkish drama film directed by Nuri Bilge Ceylan. The film is based on the novel of the same name by Orhan Pamuk. The,9,<bos> | Who | ▁is | ▁the | ▁screenwriter | ▁for | ▁U | zak | ?
fact_0007,short_direct,9,True,Who is the screenwriter for Uzak?,Nuri Bilge Ceylan,Uzak is a 2018 Turkish drama film directed by Nuri Bilge Ceylan. The film is based on the novel of the same name by Orhan Pamuk. The,9,<bos> | Who | ▁is | ▁the | ▁screenwriter | ▁for | ▁U | zak | ?
fact_0007,short_direct,12,True,Who is the screenwriter for Uzak?,Nuri Bilge Ceylan,Uzak is a 2018 Turkish drama film directed by Nuri Bilge Ceylan. The film is based on the novel of the same name by Orhan Pamuk. The,9,<bos> | Who | ▁is | ▁the | ▁screenwriter | ▁for | ▁U | zak | ?
fact_0007,answer_briefly,6,False,Who was the screenwriter for Uzak? Answer briefly.,Nuri Bilge Ceylan,"Who was the screenwriter for Uzak?

Answer briefly.

Who was the screenwriter for Uzak?

Answer briefly.

Who was the screenwriter for Uzak?

Answer briefly.",12,<bos> | Who | ▁was | ▁the | ▁screenwriter | ▁for | ▁U | zak | ? | ▁Answer | ▁briefly | .
fact_0007,answer_briefly,9,False,Who was the screenwriter for Uzak? Answer briefly.,Nuri Bilge Ceylan,"Who was the screenwriter for Uzak?

Answer briefly.

Who was the screenwriter for Uzak?

Answer briefly.

Who was the screenwriter for Uzak?

Answer briefly.",12,<bos> | Who | ▁was | ▁the | ▁screenwriter | ▁for | ▁U | zak | ? | ▁Answer | ▁briefly | .
fact_0007,answer_briefly,12,False,Who was the screenwriter for Uzak? Answer briefly.,Nuri Bilge Ceylan,"Who was the screenwriter for Uzak?

Answer briefly.

Who was the screenwriter for Uzak?

Answer briefly.

Who was the screenwriter for Uzak?

Answer briefly.",12,<bos> | Who | ▁was | ▁the | ▁screenwriter | ▁for | ▁U | zak | ? | ▁Answer | ▁briefly | .
fact_0007,no_explanation,6,False,Who was the screenwriter for Uzak? Give only the answer.,Nuri Bilge Ceylan,"Who was the screenwriter for Uzak? Give only the answer.

Who was the screenwriter for Uzak? Give only the answer.

Who was the screenwriter for Uzak? Give only the",14,<bos> | Who | ▁was | ▁the | ▁screenwriter | ▁for | ▁U | zak | ? | ▁Give | ▁only | ▁the | ▁answer | .
fact_0007,no_explanation,9,False,Who was the screenwriter for Uzak? Give only the answer.,Nuri Bilge Ceylan,"Who was the screenwriter for Uzak? Give only the answer.

Who was the screenwriter for Uzak? Give only the answer.

Who was the screenwriter for Uzak? Give only the",14,<bos> | Who | ▁was | ▁the | ▁screenwriter | ▁for | ▁U | zak | ? | ▁Give | ▁only | ▁the | ▁answer | .
fact_0007,no_explanation,12,False,Who was the screenwriter for Uzak? Give only the answer.,Nuri Bilge Ceylan,"Who was the screenwriter for Uzak? Give only the answer.

Who was the screenwriter for Uzak? Give only the answer.

Who was the screenwriter for Uzak? Give only the",14,<bos> | Who | ▁was | ▁the | ▁screenwriter | ▁for | ▁U | zak | ? | ▁Give | ▁only | ▁the | ▁answer | .
fact_0007,direct_answer,6,True,Directly answer this factual question: Who was the screenwriter for Uzak?,Nuri Bilge Ceylan,"The answer is: <strong>Nuri Bilge Ceylan</strong>.

Nuri Bilge Ceylan is a Turkish director, screenwriter, and producer. He is best known for his films U",16,<bos> | Direct | ly | ▁answer | ▁this | ▁factual | ▁question | : | ▁Who | ▁was | ▁the | ▁screenwriter | ▁for | ▁U | zak | ?
fact_0007,direct_answer,9,True,Directly answer this factual question: Who was the screenwriter for Uzak?,Nuri Bilge Ceylan,"The answer is: <strong>Nuri Bilge Ceylan</strong>.

Nuri Bilge Ceylan is a Turkish director, screenwriter, and producer. He is best known for his films U",16,<bos> | Direct | ly | ▁answer | ▁this | ▁factual | ▁question | : | ▁Who | ▁was | ▁the | ▁screenwriter | ▁for | ▁U | zak | ?
fact_0007,direct_answer,12,True,Directly answer this factual question: Who was the screenwriter for Uzak?,Nuri Bilge Ceylan,"The answer is: <strong>Nuri Bilge Ceylan</strong>.

Nuri Bilge Ceylan is a Turkish director, screenwriter, and producer. He is best known for his films U",16,<bos> | Direct | ly | ▁answer | ▁this | ▁factual | ▁question | : | ▁Who | ▁was | ▁the | ▁screenwriter | ▁for | ▁U | zak | ?
fact_0008,original,6,True,Who was the producer of The Descendants?,Alexander Payne,"The Descendants is a 2011 American drama film directed by Alexander Payne and written by Payne and Nat Faxon and Jim Rash. It stars George Clooney, Shailene Woodley,",10,<bos> | Who | ▁was | ▁the | ▁producer | ▁of | ▁The | ▁Desc | endants | ?
fact_0008,original,9,True,Who was the producer of The Descendants?,Alexander Payne,"The Descendants is a 2011 American drama film directed by Alexander Payne and written by Payne and Nat Faxon and Jim Rash. It stars George Clooney, Shailene Woodley,",10,<bos> | Who | ▁was | ▁the | ▁producer | ▁of | ▁The | ▁Desc | endants | ?
fact_0008,original,12,True,Who was the producer of The Descendants?,Alexander Payne,"The Descendants is a 2011 American drama film directed by Alexander Payne and written by Payne and Nat Faxon and Jim Rash. It stars George Clooney, Shailene Woodley,",10,<bos> | Who | ▁was | ▁the | ▁producer | ▁of | ▁The | ▁Desc | endants | ?
fact_0008,short_direct,6,True,Who is the producer of The Descendants?,Alexander Payne,"The Descendants is a 2011 American drama film directed by Alexander Payne and written by Payne and Nat Faxon and Jim Rash. It stars George Clooney, Shailene Woodley,",10,<bos> | Who | ▁is | ▁the | ▁producer | ▁of | ▁The | ▁Desc | endants | ?
fact_0008,short_direct,9,True,Who is the producer of The Descendants?,Alexander Payne,"The Descendants is a 2011 American drama film directed by Alexander Payne and written by Payne and Nat Faxon and Jim Rash. It stars George Clooney, Shailene Woodley,",10,<bos> | Who | ▁is | ▁the | ▁producer | ▁of | ▁The | ▁Desc | endants | ?
fact_0008,short_direct,12,True,Who is the producer of The Descendants?,Alexander Payne,"The Descendants is a 2011 American drama film directed by Alexander Payne and written by Payne and Nat Faxon and Jim Rash. It stars George Clooney, Shailene Woodley,",10,<bos> | Who | ▁is | ▁the | ▁producer | ▁of | ▁The | ▁Desc | endants | ?
fact_0008,answer_briefly,6,True,Who was the producer of The Descendants? Answer briefly.,Alexander Payne,"Who was the producer of The Descendants?

The Descendants is a 2011 American drama film directed by Alexander Payne and written by Payne and Nat Faxon and Jim Rash.",13,<bos> | Who | ▁was | ▁the | ▁producer | ▁of | ▁The | ▁Desc | endants | ? | ▁Answer | ▁briefly | .
fact_0008,answer_briefly,9,True,Who was the producer of The Descendants? Answer briefly.,Alexander Payne,"Who was the producer of The Descendants?

The Descendants is a 2011 American drama film directed by Alexander Payne and written by Payne and Nat Faxon and Jim Rash.",13,<bos> | Who | ▁was | ▁the | ▁producer | ▁of | ▁The | ▁Desc | endants | ? | ▁Answer | ▁briefly | .
fact_0008,answer_briefly,12,True,Who was the producer of The Descendants? Answer briefly.,Alexander Payne,"Who was the producer of The Descendants?

The Descendants is a 2011 American drama film directed by Alexander Payne and written by Payne and Nat Faxon and Jim Rash.",13,<bos> | Who | ▁was | ▁the | ▁producer | ▁of | ▁The | ▁Desc | endants | ? | ▁Answer | ▁briefly | .
fact_0008,no_explanation,6,False,Who was the producer of The Descendants? Give only the answer.,Alexander Payne,"Who was the producer of The Descendants? Give only the answer.

Who was the producer of The Descendants? Give only the answer.

Who was the producer of The Descendants?",15,<bos> | Who | ▁was | ▁the | ▁producer | ▁of | ▁The | ▁Desc | endants | ? | ▁Give | ▁only | ▁the | ▁answer | .
fact_0008,no_explanation,9,False,Who was the producer of The Descendants? Give only the answer.,Alexander Payne,"Who was the producer of The Descendants? Give only the answer.

Who was the producer of The Descendants? Give only the answer.

Who was the producer of The Descendants?",15,<bos> | Who | ▁was | ▁the | ▁producer | ▁of | ▁The | ▁Desc | endants | ? | ▁Give | ▁only | ▁the | ▁answer | .
fact_0008,no_explanation,12,False,Who was the producer of The Descendants? Give only the answer.,Alexander Payne,"Who was the producer of The Descendants? Give only the answer.

Who was the producer of The Descendants? Give only the answer.

Who was the producer of The Descendants?",15,<bos> | Who | ▁was | ▁the | ▁producer | ▁of | ▁The | ▁Desc | endants | ? | ▁Give | ▁only | ▁the | ▁answer | .
fact_0008,direct_answer,6,True,Directly answer this factual question: Who was the producer of The Descendants?,Alexander Payne,"The Descendants is a 2011 American drama film directed by Alexander Payne and written by Payne and Nat Faxon and Jim Rash. The film stars George Clooney, Shailene Woodley",17,<bos> | Direct | ly | ▁answer | ▁this | ▁factual | ▁question | : | ▁Who | ▁was | ▁the | ▁producer | ▁of | ▁The | ▁Desc | endants | ?
fact_0008,direct_answer,9,True,Directly answer this factual question: Who was the producer of The Descendants?,Alexander Payne,"The Descendants is a 2011 American drama film directed by Alexander Payne and written by Payne and Nat Faxon and Jim Rash. The film stars George Clooney, Shailene Woodley",17,<bos> | Direct | ly | ▁answer | ▁this | ▁factual | ▁question | : | ▁Who | ▁was | ▁the | ▁producer | ▁of | ▁The | ▁Desc | endants | ?
fact_0008,direct_answer,12,True,Directly answer this factual question: Who was the producer of The Descendants?,Alexander Payne,"The Descendants is a 2011 American drama film directed by Alexander Payne and written by Payne and Nat Faxon and Jim Rash. The film stars George Clooney, Shailene Woodley",17,<bos> | Direct | ly | ▁answer | ▁this | ▁factual | ▁question | : | ▁Who | ▁was | ▁the | ▁producer | ▁of | ▁The | ▁Desc | endants | ?
fact_0013,original,6,False,Who was the director of The Doors?,Oliver Stone,"Who was the director of The Doors?

Who was the director of The Doors?

Who was the director of The Doors?

Who was the director of The Doors?

Who was the",9,<bos> | Who | ▁was | ▁the | ▁director | ▁of | ▁The | ▁Doors | ?
fact_0013,original,9,False,Who was the director of The Doors?,Oliver Stone,"Who was the director of The Doors?

Who was the director of The Doors?

Who was the director of The Doors?

Who was the director of The Doors?

Who was the",9,<bos> | Who | ▁was | ▁the | ▁director | ▁of | ▁The | ▁Doors | ?
fact_0013,original,12,False,Who was the director of The Doors?,Oliver Stone,"Who was the director of The Doors?

Who was the director of The Doors?

Who was the director of The Doors?

Who was the director of The Doors?

Who was the",9,<bos> | Who | ▁was | ▁the | ▁director | ▁of | ▁The | ▁Doors | ?
fact_0013,short_direct,6,True,Who is the director of The Doors?,Oliver Stone,"The Doors was directed by Oliver Stone.

Who is the director of The Doors?

Oliver Stone

Who is the director of The Doors?

Oliver Stone

Who is the director of The",9,<bos> | Who | ▁is | ▁the | ▁director | ▁of | ▁The | ▁Doors | ?
fact_0013,short_direct,9,True,Who is the director of The Doors?,Oliver Stone,"The Doors was directed by Oliver Stone.

Who is the director of The Doors?

Oliver Stone

Who is the director of The Doors?

Oliver Stone

Who is the director of The",9,<bos> | Who | ▁is | ▁the | ▁director | ▁of | ▁The | ▁Doors | ?
fact_0013,short_direct,12,True,Who is the director of The Doors?,Oliver Stone,"The Doors was directed by Oliver Stone.

Who is the director of The Doors?

Oliver Stone

Who is the director of The Doors?

Oliver Stone

Who is the director of The",9,<bos> | Who | ▁is | ▁the | ▁director | ▁of | ▁The | ▁Doors | ?
fact_0013,answer_briefly,6,False,Who was the director of The Doors? Answer briefly.,Oliver Stone,"Who was the director of The Doors?

Who was the director of The Doors?

Who was the director of The Doors?

Who was the director of The Doors?

Who was the",12,<bos> | Who | ▁was | ▁the | ▁director | ▁of | ▁The | ▁Doors | ? | ▁Answer | ▁briefly | .
fact_0013,answer_briefly,9,False,Who was the director of The Doors? Answer briefly.,Oliver Stone,"Who was the director of The Doors?

Who was the director of The Doors?

Who was the director of The Doors?

Who was the director of The Doors?

Who was the",12,<bos> | Who | ▁was | ▁the | ▁director | ▁of | ▁The | ▁Doors | ? | ▁Answer | ▁briefly | .
fact_0013,answer_briefly,12,False,Who was the director of The Doors? Answer briefly.,Oliver Stone,"Who was the director of The Doors?

Who was the director of The Doors?

Who was the director of The Doors?

Who was the director of The Doors?

Who was the",12,<bos> | Who | ▁was | ▁the | ▁director | ▁of | ▁The | ▁Doors | ? | ▁Answer | ▁briefly | .
fact_0013,no_explanation,6,False,Who was the director of The Doors? Give only the answer.,Oliver Stone,"Who was the director of The Doors? Give only the answer.

Who was the director of The Doors? Give only the answer.

Who was the director of The Doors? Give only the",14,<bos> | Who | ▁was | ▁the | ▁director | ▁of | ▁The | ▁Doors | ? | ▁Give | ▁only | ▁the | ▁answer | .
fact_0013,no_explanation,9,False,Who was the director of The Doors? Give only the answer.,Oliver Stone,"Who was the director of The Doors? Give only the answer.

Who was the director of The Doors? Give only the answer.

Who was the director of The Doors? Give only the",14,<bos> | Who | ▁was | ▁the | ▁director | ▁of | ▁The | ▁Doors | ? | ▁Give | ▁only | ▁the | ▁answer | .
fact_0013,no_explanation,12,False,Who was the director of The Doors? Give only the answer.,Oliver Stone,"Who was the director of The Doors? Give only the answer.

Who was the director of The Doors? Give only the answer.

Who was the director of The Doors? Give only the",14,<bos> | Who | ▁was | ▁the | ▁director | ▁of | ▁The | ▁Doors | ? | ▁Give | ▁only | ▁the | ▁answer | .
fact_0013,direct_answer,6,True,Directly answer this factual question: Who was the director of The Doors?,Oliver Stone,"The answer is Oliver Stone.

The Doors was a 1991 biopic about the band The Doors. The film was directed by Oliver Stone and starred Val Kilmer as Jim Morrison",16,<bos> | Direct | ly | ▁answer | ▁this | ▁factual | ▁question | : | ▁Who | ▁was | ▁the | ▁director | ▁of | ▁The | ▁Doors | ?
fact_0013,direct_answer,9,True,Directly answer this factual question: Who was the director of The Doors?,Oliver Stone,"The answer is Oliver Stone.

The Doors was a 1991 biopic about the band The Doors. The film was directed by Oliver Stone and starred Val Kilmer as Jim Morrison",16,<bos> | Direct | ly | ▁answer | ▁this | ▁factual | ▁question | : | ▁Who | ▁was | ▁the | ▁director | ▁of | ▁The | ▁Doors | ?
fact_0013,direct_answer,12,True,Directly answer this factual question: Who was the director of The Doors?,Oliver Stone,"The answer is Oliver Stone.

The Doors was a 1991 biopic about the band The Doors. The film was directed by Oliver Stone and starred Val Kilmer as Jim Morrison",16,<bos> | Direct | ly | ▁answer | ▁this | ▁factual | ▁question | : | ▁Who | ▁was | ▁the | ▁director | ▁of | ▁The | ▁Doors | ?
fact_0015,original,6,False,Who was the director of Nashville?,Robert Altman,"Who was the director of Nashville?

Who was the director of Nashville?

Who was the director of Nashville?

Who was the director of Nashville?

Who was the director of Nashville?",8,<bos> | Who | ▁was | ▁the | ▁director | ▁of | ▁Nashville | ?
fact_0015,original,9,False,Who was the director of Nashville?,Robert Altman,"Who was the director of Nashville?

Who was the director of Nashville?

Who was the director of Nashville?

Who was the director of Nashville?

Who was the director of Nashville?",8,<bos> | Who | ▁was | ▁the | ▁director | ▁of | ▁Nashville | ?
fact_0015,original,12,False,Who was the director of Nashville?,Robert Altman,"Who was the director of Nashville?

Who was the director of Nashville?

Who was the director of Nashville?

Who was the director of Nashville?

Who was the director of Nashville?",8,<bos> | Who | ▁was | ▁the | ▁director | ▁of | ▁Nashville | ?
fact_0015,short_direct,6,False,Who is the director of Nashville?,Robert Altman,"Who is the director of Nashville?

Who is the director of Nashville?

Who is the director of Nashville?

Who is the director of Nashville?

Who is the director of Nashville?",8,<bos> | Who | ▁is | ▁the | ▁director | ▁of | ▁Nashville | ?
fact_0015,short_direct,9,False,Who is the director of Nashville?,Robert Altman,"Who is the director of Nashville?

Who is the director of Nashville?

Who is the director of Nashville?

Who is the director of Nashville?

Who is the director of Nashville?",8,<bos> | Who | ▁is | ▁the | ▁director | ▁of | ▁Nashville | ?
fact_0015,short_direct,12,False,Who is the director of Nashville?,Robert Altman,"Who is the director of Nashville?

Who is the director of Nashville?

Who is the director of Nashville?

Who is the director of Nashville?

Who is the director of Nashville?",8,<bos> | Who | ▁is | ▁the | ▁director | ▁of | ▁Nashville | ?
fact_0015,answer_briefly,6,False,Who was the director of Nashville? Answer briefly.,Robert Altman,"Who was the director of Nashville?

Who was the director of Nashville?

Who was the director of Nashville?

Who was the director of Nashville?

Who was the director of Nashville?",11,<bos> | Who | ▁was | ▁the | ▁director | ▁of | ▁Nashville | ? | ▁Answer | ▁briefly | .
fact_0015,answer_briefly,9,False,Who was the director of Nashville? Answer briefly.,Robert Altman,"Who was the director of Nashville?

Who was the director of Nashville?

Who was the director of Nashville?

Who was the director of Nashville?

Who was the director of Nashville?",11,<bos> | Who | ▁was | ▁the | ▁director | ▁of | ▁Nashville | ? | ▁Answer | ▁briefly | .
fact_0015,answer_briefly,12,False,Who was the director of Nashville? Answer briefly.,Robert Altman,"Who was the director of Nashville?

Who was the director of Nashville?

Who was the director of Nashville?

Who was the director of Nashville?

Who was the director of Nashville?",11,<bos> | Who | ▁was | ▁the | ▁director | ▁of | ▁Nashville | ? | ▁Answer | ▁briefly | .
fact_0015,no_explanation,6,False,Who was the director of Nashville? Give only the answer.,Robert Altman,"Who was the director of Nashville? Give only the answer.

Who was the director of Nashville? Give only the answer.

Who was the director of Nashville? Give only the answer.",13,<bos> | Who | ▁was | ▁the | ▁director | ▁of | ▁Nashville | ? | ▁Give | ▁only | ▁the | ▁answer | .
fact_0015,no_explanation,9,False,Who was the director of Nashville? Give only the answer.,Robert Altman,"Who was the director of Nashville? Give only the answer.

Who was the director of Nashville? Give only the answer.

Who was the director of Nashville? Give only the answer.",13,<bos> | Who | ▁was | ▁the | ▁director | ▁of | ▁Nashville | ? | ▁Give | ▁only | ▁the | ▁answer | .
fact_0015,no_explanation,12,False,Who was the director of Nashville? Give only the answer.,Robert Altman,"Who was the director of Nashville? Give only the answer.

Who was the director of Nashville? Give only the answer.

Who was the director of Nashville? Give only the answer.",13,<bos> | Who | ▁was | ▁the | ▁director | ▁of | ▁Nashville | ? | ▁Give | ▁only | ▁the | ▁answer | .
fact_0015,direct_answer,6,True,Directly answer this factual question: Who was the director of Nashville?,Robert Altman,"The answer is: <strong>Robert Altman.</strong>

Robert Altman is an American director, screenwriter, producer and actor. He is known for his unique style of directing and his ability to create complex",15,<bos> | Direct | ly | ▁answer | ▁this | ▁factual | ▁question | : | ▁Who | ▁was | ▁the | ▁director | ▁of | ▁Nashville | ?
fact_0015,direct_answer,9,True,Directly answer this factual question: Who was the director of Nashville?,Robert Altman,"The answer is: <strong>Robert Altman.</strong>

Robert Altman is an American director, screenwriter, producer and actor. He is known for his unique style of directing and his ability to create complex",15,<bos> | Direct | ly | ▁answer | ▁this | ▁factual | ▁question | : | ▁Who | ▁was | ▁the | ▁director | ▁of | ▁Nashville | ?
fact_0015,direct_answer,12,True,Directly answer this factual question: Who was the director of Nashville?,Robert Altman,"The answer is: <strong>Robert Altman.</strong>

Robert Altman is an American director, screenwriter, producer and actor. He is known for his unique style of directing and his ability to create complex",15,<bos> | Direct | ly | ▁answer | ▁this | ▁factual | ▁question | : | ▁Who | ▁was | ▁the | ▁director | ▁of | ▁Nashville | ?
fact_0016,original,6,False,Who is the author of The Wild Duck?,Henrik Ibsen,"Who is the author of The Wild Duck?

Who is the author of The Wild Duck?

Who is the author of The Wild Duck?

Who is the author of The Wild Duck?",10,<bos> | Who | ▁is | ▁the | ▁author | ▁of | ▁The | ▁Wild | ▁Duck | ?
fact_0016,original,9,False,Who is the author of The Wild Duck?,Henrik Ibsen,"Who is the author of The Wild Duck?

Who is the author of The Wild Duck?

Who is the author of The Wild Duck?

Who is the author of The Wild Duck?",10,<bos> | Who | ▁is | ▁the | ▁author | ▁of | ▁The | ▁Wild | ▁Duck | ?
fact_0016,original,12,False,Who is the author of The Wild Duck?,Henrik Ibsen,"Who is the author of The Wild Duck?

Who is the author of The Wild Duck?

Who is the author of The Wild Duck?

Who is the author of The Wild Duck?",10,<bos> | Who | ▁is | ▁the | ▁author | ▁of | ▁The | ▁Wild | ▁Duck | ?
fact_0016,answer_briefly,6,False,Who is the author of The Wild Duck? Answer briefly.,Henrik Ibsen,"Who is the author of The Wild Duck? Answer briefly.

Who is the author of The Wild Duck? Answer briefly.

Who is the author of The Wild Duck? Answer briefly.",13,<bos> | Who | ▁is | ▁the | ▁author | ▁of | ▁The | ▁Wild | ▁Duck | ? | ▁Answer | ▁briefly | .
fact_0016,answer_briefly,9,False,Who is the author of The Wild Duck? Answer briefly.,Henrik Ibsen,"Who is the author of The Wild Duck? Answer briefly.

Who is the author of The Wild Duck? Answer briefly.

Who is the author of The Wild Duck? Answer briefly.",13,<bos> | Who | ▁is | ▁the | ▁author | ▁of | ▁The | ▁Wild | ▁Duck | ? | ▁Answer | ▁briefly | .
fact_0016,answer_briefly,12,False,Who is the author of The Wild Duck? Answer briefly.,Henrik Ibsen,"Who is the author of The Wild Duck? Answer briefly.

Who is the author of The Wild Duck? Answer briefly.

Who is the author of The Wild Duck? Answer briefly.",13,<bos> | Who | ▁is | ▁the | ▁author | ▁of | ▁The | ▁Wild | ▁Duck | ? | ▁Answer | ▁briefly | .
fact_0016,no_explanation,6,False,Who is the author of The Wild Duck? Give only the answer.,Henrik Ibsen,"Who is the author of The Wild Duck? Give only the answer.

Who is the author of The Wild Duck? Give only the answer.

Who is the author of The Wild Duck?",15,<bos> | Who | ▁is | ▁the | ▁author | ▁of | ▁The | ▁Wild | ▁Duck | ? | ▁Give | ▁only | ▁the | ▁answer | .
fact_0016,no_explanation,9,False,Who is the author of The Wild Duck? Give only the answer.,Henrik Ibsen,"Who is the author of The Wild Duck? Give only the answer.

Who is the author of The Wild Duck? Give only the answer.

Who is the author of The Wild Duck?",15,<bos> | Who | ▁is | ▁the | ▁author | ▁of | ▁The | ▁Wild | ▁Duck | ? | ▁Give | ▁only | ▁the | ▁answer | .
fact_0016,no_explanation,12,False,Who is the author of The Wild Duck? Give only the answer.,Henrik Ibsen,"Who is the author of The Wild Duck? Give only the answer.

Who is the author of The Wild Duck? Give only the answer.

Who is the author of The Wild Duck?",15,<bos> | Who | ▁is | ▁the | ▁author | ▁of | ▁The | ▁Wild | ▁Duck | ? | ▁Give | ▁only | ▁the | ▁answer | .
